x,y,z,neuron_id,column,celltype
-131.868,298.109,-466.771,554119,12,1
-337.631,382.357,523.9,554122,12,1
-142.258,171.262,-592.342,554123,12,1
-65.431,154.695,-503.982,554123,12,1
-219.134,184.468,432.084,554124,12,1
-107.384,213.218,-466.162,554125,12,1
-77.245,243.307,-573.425,554128,12,1
-253.363,328.033,-508.042,554134,12,1
-93.484,149.686,-407.193,554138,12,1
-194.337,234.533,-494.967,554140,12,1
-121.094,238.182,-405.429,554144,9,1
-37.542,480.396,463.214,554146,9,1
-85.865,145.613,-493.494,554149,9,1
-61.124,268.757,-593.904,554149,9,1
-74.497,288.602,-317.731,554149,9,1
-149.903,197.648,-575.682,554152,9,1
-353.197,378.546,528.675,554156,9,1
-144.894,428.143,478.628,554156,9,1
-40.462,316.889,-336.95,554156,9,1
-91.92,92.933,-442.311,554158,9,1
-65.886,196.021,-330.377,554164,9,1
-107.51,296.51,79.667,554165,9,1
-130.707,301.589,-424.245,554167,9,1
-190.551,407.786,448.228,554174,9,2
-107.022,240.128,-575.71,554175,9,1
-107.719,400.568,454.892,554178,9,1
-146.727,362.042,365.036,554179,9,1
-123.81,402.965,455.952,554179,9,1
-96.012,344.146,404.048,554182,9,2
-114.157,249.629,-576.447,554184,13,1
-103.288,217.077,-415.989,554185,9,1
-38.604,232.783,410.999,554188,9,2
-86.7,129.281,-486.748,554190,9,1
-112.395,400.608,458.983,554194,9,4
-95.696,301.171,366.186,554194,9,4
-85.808,311.79,-554.241,554197,9,2
-188.076,206.083,-609.958,554205,9,1
-141.789,294.241,387.478,554205,9,1
-51.113,129.773,485.894,554207,9,1
-281.618,277.054,-566.78,554216,13,1
-124.462,358.41,478.839,554225,9,2
-181.317,283.304,-543.856,554236,13,1
-52.963,233.658,-581.93,554237,13,2
-81.995,244.544,-576.364,554239,13,2
-139.308,355.494,354.083,554240,13,2
-44.729,243.92,406.518,554243,13,1
19.602,193.161,463.549,554243,13,1
-146.876,221.532,-450.851,554244,13,1
-108.483,97.524,-590.99,554247,13,2
-67.636,206.701,-584.663,554250,13,2
-23.534,312.174,-531.722,554250,13,2
-114.18,290.532,-9.931,554254,13,1
-168.644,391.451,411.904,554255,10,2
-181.317,257.232,-546.339,554260,13,2
-113.907,276.165,-202.868,554260,13,2
-118.39,445.717,509.13,554261,10,1
-218.405,120.963,454.026,554263,13,1
-73.406,154.401,450.785,554263,13,1
-104.781,206.778,-489.155,554269,10,2
-79.966,414.528,447.881,554269,10,2
-23.115,315.583,-529.956,554273,10,1
-153.833,240.19,-438.415,554275,10,2
7.899,401.72,477.429,554282,10,2
-202.813,473.186,512.3,554283,10,2
-103.277,203.343,-567.856,554284,10,2
-54.041,196.612,-411.5,554293,10,2
-143.058,225.808,-560.787,554297,10,2
-94.654,400.391,472.978,554298,10,1
-53.816,170.437,-494.028,554311,10,1
-92.367,88.202,-440.745,554321,10,1
-322.229,278.904,-583.767,554325,10,1
-127.466,255.43,-629.823,554325,10,1
-52.559,205.157,-604.171,554325,10,1
0.859,197.026,-442.856,554337,14,2
-152.257,390.609,403.737,554339,14,2
-196.038,407.815,454.994,554339,14,2
-101.15,176.426,-278.448,554692,22,2
-188.569,306.684,-471.978,554734,22,4
-116.53,224.959,-423.512,554825,22,1
-68.595,277.623,390.507,554825,22,1
-115.548,222.713,-487.093,554830,8,4
-166.603,286.595,-691.787,554849,8,4
-324.053,437.925,514.476,554853,8,4
-174.034,392.825,420.826,554864,8,4
-174.848,282.367,426.24,554865,8,3
-142.42,241.156,-413.708,554905,8,1
-180.353,282.204,417.046,554912,8,1
-229.199,162.521,-410.768,554926,12,1
-77.025,133.319,-605.954,554927,12,1
-87.154,199.244,-569.412,554927,12,1
-160.537,377.541,391.015,554932,8,1
-212.5,170.478,-414.726,554940,12,1
-187.681,408.863,447.612,554941,9,1
-102.288,136.386,-454.53,554949,9,1
-44.679,115.001,-512.565,554949,9,1
-104.249,265.623,-338.683,554952,9,1
-297.264,295.418,-477.92,554959,9,1
79.518,134.868,523.149,554961,9,1
-109.823,291.541,36.157,554966,9,4
-52.936,263.461,396.473,554966,9,4
-99.604,391.624,465.365,554966,9,4
-184.177,306.979,-541.118,554967,9,2
-6.116,508.974,471.274,554967,9,2
-123.69,317.855,278.046,554968,9,4
-122.061,318.753,293.2,554968,9,4
-82.101,396.643,451.391,554968,9,4
-134.953,421.347,494.45,554972,9,1
-64.27,231.055,428.664,554972,9,1
-77.976,282.244,-321.357,554974,9,1
-130.322,292.546,431.978,554978,9,3
-140.774,318.933,470.567,554978,9,3
-130.322,292.546,431.978,554980,9,4
-120.128,440.9,508.486,554987,9,1
-47.557,343.449,-519.005,554988,9,4
-121.886,402.455,456.142,554989,9,3
-131.058,149.85,-594.541,554992,9,4
-112.344,310.201,148.825,554992,9,4
-107.414,302.188,119.232,554995,9,4
-18.144,214.684,428.054,554995,9,4
-109.055,224.587,-407.811,554996,9,4
21.904,256.467,-521.872,554997,9,4
-117.663,278.525,-114.49,554997,9,4
-130.522,323.647,278.858,554997,9,4
-134.557,352.103,323.361,554997,9,4
-120.092,352.499,458.619,554998,9,3
-107.062,295.092,69.956,555001,9,4
-124.376,320.937,263.181,555001,9,4
-89.924,317.6,374.513,555001,9,4
-279.138,435.967,502.412,555003,9,4
-61.185,205.102,-527.468,555005,9,4
-107.679,314.89,346.726,555013,9,2
-118.846,261.841,-315.659,555018,9,4
-59.406,267.461,392.628,555018,9,4
-114.939,249.229,-685.7,555019,9,4
-1.257,206.78,434.641,555019,9,4
-123.609,319.269,246.536,555020,9,4
-143.359,356.703,357.023,555020,9,4
-140.287,233.393,-469.637,555026,9,4
-108.566,256.574,-436.26,555026,9,4
-95.203,115.497,475.707,555026,9,4
-113.78,290.162,16.634,555032,9,1
-19.914,494.077,467.052,555032,9,1
-145.104,402.957,445.341,555034,9,3
-133.666,360.168,338.17,555041,9,3
-149.189,247.266,-469.237,555042,9,1
-149.832,247.853,-469.778,555042,9,1
-61.395,270.305,390.77,555042,9,1
-45.711,121.579,-509.278,555042,9,1
-85.611,135.257,-561.584,555047,9,1
72.326,361.965,463.177,555050,9,1
-267.8,242.515,-491.703,555051,9,2
-316.06,403.743,514.255,555057,9,2
-96.487,266.981,-426.483,555060,10,2
-74.271,346.152,-431.491,555068,10,1
-64.726,245.06,-568.35,555076,13,2
-54.575,191.926,-335.537,555076,13,2
-121.405,235.944,-446.468,555077,10,2
-124.083,259.135,-475.585,555079,13,2
2.63,195.579,-448.189,555094,10,2
-127.466,255.43,-629.823,555107,10,1
-112.22,307.178,129.943,555108,10,3
-114.79,229.936,-418.223,555115,10,2
-112.01,274.497,-452.823,555118,10,2
-105.56,176.831,-437.301,555119,10,2
-8.184,193.533,-402.301,555128,10,2
-125.995,264.254,-460.116,555130,10,2
-115.918,231.315,-418.849,555142,10,2
-133.478,238.236,-414.381,555142,10,2
-175.582,373.686,-504.001,555157,10,2
-145.587,422.093,473.931,555175,14,2
-211.018,52.026,480.53,555549,22,3
-151.399,338.984,-359.301,555602,8,4
-264.355,240.873,-492.455,555603,8,4
-237.228,279.291,477.33,555608,8,4
-152.28,260.424,-660.739,555618,8,4
-265.101,270.359,490.913,555626,8,4
16.243,387.041,452.143,555629,8,4
-258.215,274.344,487.704,555642,8,4
-154.738,387.135,398.608,555644,8,3
-148.102,246.56,-470.506,555665,8,4
-204.853,286.431,-629.594,555667,8,4
-21.709,491.059,464.254,555674,8,4
-78.104,366.147,473.17,555710,8,1
-101.187,182.29,-289.638,555712,8,1
-302.181,258.379,-535.296,555717,8,1
-48.484,245.2,-649.834,555719,8,1
-190.49,262.135,-484.711,555719,8,1
-180.501,260.805,-481.288,555719,8,1
-127.815,270.539,-467.466,555719,8,1
-10.59,189.868,448.518,555720,9,1
-118.049,226.025,-423.863,555725,9,1
-107.917,361.364,421.147,555727,8,1
-101.149,217.021,-417.737,555729,9,1
-227.485,437.783,501.534,555731,9,1
-146.563,291.063,392.45,555733,9,1
-226.321,448.705,507.913,555734,9,1
-234.081,430.329,506.982,555737,9,4
-169.536,391.462,413.175,555738,9,4
-119.564,311.479,359.082,555738,9,4
-88.215,321.624,382.268,555738,9,4
-125.413,321.483,259.975,555739,9,4
-1.257,206.78,434.641,555739,9,4
-75.845,286.459,-320.815,555741,9,1
64.208,365.332,462.468,555742,9,4
-115.946,310.482,160.893,555746,9,4
-109.955,322.835,327.79,555746,9,4
-110.125,402.707,483.571,555746,9,4
-87.492,318.475,382.522,555746,9,4
-96.056,207.044,-432.753,555751,9,1
-136.073,352.999,351.03,555752,9,4
-115.301,278.997,-124.972,555754,9,4
-146.714,363.331,368.451,555754,9,4
-111.665,399.99,458.852,555754,9,4
-77.093,285.355,-322.137,555755,9,2
-101.728,355.642,413.405,555757,9,4
-190.49,262.135,-484.711,555758,9,4
-218.29,182.913,432.893,555765,9,1
-77.059,205.224,-392.747,555765,9,1
-144.508,412.174,469.28,555766,9,2
-116.581,321.238,301.14,555767,9,4
-112.22,307.178,129.943,555770,9,4
-16.47,257.749,-695.364,555773,9,4
-164.953,496.65,512.457,555773,9,4
-122.018,319.871,287.257,555773,9,4
-95.626,298.938,366.518,555773,9,4
-343.015,380.808,523.642,555774,9,4
-193.165,356.251,-580.749,555775,9,4
-160.205,466.227,493.402,555775,9,4
-118.657,276.957,-187.547,555775,9,4
-174.67,393.696,421.901,555777,9,4
-31.513,319.95,-338.722,555777,9,4
-194.758,260.026,-494.839,555789,9,1
-83.798,156.602,-590.75,555790,9,3
-117.812,311.185,166.09,555790,9,3
-160.537,377.541,391.015,555791,9,3
-117.55,278.105,-110.905,555792,9,4
-132.681,330.27,288.241,555792,9,4
-112.525,324.812,315.491,555792,9,4
-182.984,187.724,-432.275,555796,9,4
-123.827,320.038,270.209,555796,9,4
-126.656,374.048,483.219,555796,9,4
-96.499,339.355,397.316,555796,9,4
-106.719,290.352,56.508,555799,9,4
-96.024,359.156,408.485,555799,9,4
-116.159,373.895,456.626,555802,9,4
-68.625,231.889,428.39,555802,9,4
-115.683,312.722,189.9,555805,9,4
-124.779,320.219,269.062,555805,9,4
-93.758,327.017,390.415,555805,9,4
-121.493,318.431,251.169,555806,9,4
-88.137,315.451,-581.891,555808,9,3
-38.577,199.623,-585.198,555813,9,1
-94.717,452.877,511.053,555818,9,3
-113.142,310.068,143.968,555820,9,4
-91.74,396.389,418.457,555820,9,4
-54.667,475.677,483.637,555821,9,4
-97.016,207.105,-383.294,555822,9,4
-115.981,327.313,311.689,555823,9,2
-106.915,398.627,459.752,555824,9,3
-86.923,217.262,-444.569,555828,9,1
-116.994,331.639,333.453,555836,9,3
-108.264,180.151,-440.559,555838,9,4
-122.432,320.3,257.232,555838,9,4
-134.475,349.786,344.257,555838,9,4
-77.391,338.03,-432.128,555839,9,1
-186.154,304.068,-472.632,555841,9,4
-101.802,420.366,485.097,555841,9,4
-34.552,390.228,451.283,555841,9,4
-51.907,340.478,476.767,555842,9,3
-122.515,318.731,235.709,555845,9,2
-107.883,398.333,458.715,555845,9,2
-92.515,193.689,-520.873,555847,9,4
-75.773,149.789,452.116,555847,9,4
-87.009,181.051,-501.68,555847,9,4
-82.181,131.255,-393.929,555849,9,1
-74.017,78.254,-641.837,555855,9,1
16.271,185.223,-582.368,555860,9,2
-93.394,381.019,466.218,555860,9,2
-121.154,265.078,-460.905,555862,9,4
-101.221,356.429,413.037,555862,9,4
-112.344,310.201,148.825,555864,9,3
-115.946,310.482,160.893,555866,9,2
-135.021,357.604,333.285,555866,9,2
-132.637,328.941,287.639,555872,9,2
-132.544,288.529,-463.184,555873,10,2
-115.878,394.969,483.487,555874,9,2
-158.242,456.365,495.486,555880,10,2
-94.269,399.665,453.084,555886,10,1
-132.449,237.931,-414.372,555888,10,2
-197.432,195.491,-611.984,555889,10,1
-127.967,257.027,-637.906,555889,10,1
-193.453,337.3,-532.083,555907,10,2
3.439,200.633,444.85,555907,10,2
-144.148,278.181,-599.454,555927,10,4
-93.504,266.507,-426.267,555939,10,2
-196.032,341.754,-528.557,555943,10,2
-16.105,196.517,-589.626,555944,10,1
-74.792,116.863,-617.179,555970,10,1
-108.476,152.035,-460.627,555970,10,1
-109.195,85.456,-553.509,555978,10,1
-134.881,326.156,-497.422,555978,10,1
-245.072,265.192,-523.246,555979,10,2
30.396,245.074,-599.909,555979,10,2
-134.663,238.335,-414.793,555980,10,2
-88.437,138.711,-399.978,555982,10,1
-62.819,271.434,390.095,555982,10,1
-31.872,282.397,-549.04,555986,10,1
-156.711,194.28,-565.125,556311,22,1
-36.725,178.735,-554.956,556404,8,1
-64.549,231.095,-429.793,556406,22,1
-126.68,248.227,-367.689,556408,8,1
-238.484,198.668,-544.649,556412,8,4
-110.109,216.515,-487.152,556428,8,4
-108.511,297.494,93.32,556445,8,4
40.793,378.573,456.909,556448,8,4
-126.676,232.029,-463.672,556452,8,4
-186.401,378.923,-498.337,556462,8,4
-213.72,419.627,473.331,556462,8,4
-141.437,236.154,-469.369,556463,8,4
-116.238,374.966,459.03,556463,8,4
-154.067,291.284,447.879,556464,8,3
16.642,398.527,479.452,556477,8,4
178.412,313.119,486.465,556487,8,3
37.267,379.227,455.623,556489,8,4
-135.466,325.486,472.647,556498,8,3
-158.134,269.04,-675.214,556499,8,4
-43.256,475.312,464.34,556499,8,4
17.43,387.127,452.318,556499,8,4
-170.728,133.992,-551.276,556504,8,4
-109.358,314.845,349.942,556512,8,3
-137.815,319.873,-388.09,556518,8,4
-148.597,333.431,-365.486,556518,8,4
-180.929,297.887,-657.807,556531,8,1
-211.963,53.821,478.775,556533,8,1
-114.68,269.141,-232.911,556538,9,1
-223.283,452.565,510.69,556542,9,1
-2.869,389.495,451.109,556543,9,1
-130.628,432.759,493.564,556546,9,1
-100.639,131.813,-453.122,556555,9,1
-218.148,428.529,484.97,556557,9,4
-121.216,315.207,233.976,556557,9,4
-107.539,314.69,341.481,556557,9,4
-129.373,306.554,365.91,556558,9,4
-188.545,337.681,-579.702,556559,9,4
-134.088,346.939,318.656,556559,9,4
-127.016,328.674,437.629,556559,9,4
-50.087,131.722,485.026,556560,9,4
22.269,198.349,442.275,556562,9,1
-117.063,219.027,-480.704,556564,9,1
137.563,332.648,476.381,556564,9,1
-28.098,163.795,464.092,556566,9,4
-115.175,331.269,325.197,556568,9,2
-314.93,434.267,518.676,556574,9,4
-94.038,379.796,413.125,556574,9,4
-139.543,228.516,-464.643,556575,9,4
-131.209,296.704,-426.773,556575,9,4
-95.882,151.937,-411.142,556575,9,4
-110.528,255.532,-437.854,556576,9,4
-124.779,320.219,269.062,556576,9,4
-181.956,360.749,-641.483,556577,9,4
-132.637,328.941,287.639,556577,9,4
-100.658,304.9,360.925,556577,9,4
-185.009,302.451,-473.539,556579,9,4
-124.874,323.631,259.946,556580,9,2
-187.124,454.598,522.077,556582,9,4
-111.986,282.014,-77.175,556582,9,4
-104.995,314.461,345.787,556582,9,4
-131.055,304.128,371.485,556582,9,4
-80.169,286.663,383.208,556582,9,4
-65.164,271.985,-416.999,556583,9,4
-92.567,313.424,370.609,556583,9,4
-66.867,464.119,483.917,556584,9,4
-86.272,318.363,384.622,556586,9,4
-186.975,125.42,-546.412,556588,9,4
-93.252,399.706,452.365,556589,9,4
-111.524,259.52,-447.914,556590,9,4
-71.362,163.283,-501.206,556593,9,4
-115.658,390.63,481.489,556600,9,3
-194.143,123.584,-543.459,556601,9,4
-115.349,290.511,-9.744,556601,9,4
-114.983,310.25,158.961,556601,9,4
-111.0,324.688,323.2,556601,9,4
-105.232,258.141,-436.321,556602,9,4
-91.725,324.503,385.668,556604,9,4
-26.922,354.93,-507.085,556604,9,4
-123.094,320.891,271.226,556611,9,4
-181.834,246.381,-551.082,556615,9,1
-99.851,306.379,363.277,556618,9,3
-116.503,311.061,176.871,556623,9,4
-120.882,317.759,248.166,556623,9,4
-220.227,461.837,516.017,556626,9,3
-168.02,202.481,-357.861,556626,9,3
-116.121,313.536,210.61,556627,9,4
-148.041,393.377,420.325,556627,9,4
-94.449,336.269,397.499,556627,9,4
-40.59,253.561,-558.463,556628,9,4
-117.362,279.003,-177.901,556628,9,4
-99.072,291.027,-563.611,556632,9,2
-67.381,461.02,484.227,556634,9,4
-165.163,196.616,-440.944,556636,9,4
-107.414,302.188,119.232,556636,9,4
-73.356,369.326,-588.383,556639,9,1
-155.457,375.455,384.744,556640,9,4
-167.322,110.071,-519.593,556641,9,4
-41.246,271.095,-553.842,556646,9,4
-113.78,290.162,16.634,556646,9,4
-133.666,360.168,338.17,556646,9,4
-83.279,405.566,441.362,556646,9,4
-53.321,154.28,-496.197,556648,9,1
-101.221,356.429,413.037,556649,9,1
-160.878,144.821,-557.588,556652,9,1
-134.475,349.786,344.257,556655,9,4
-168.26,334.677,-637.695,556657,9,4
-329.802,387.278,519.841,556657,9,4
-66.117,349.789,474.045,556660,9,3
-152.958,256.172,-473.435,556663,9,4
-63.983,192.331,-563.212,556664,9,3
-198.675,235.328,-499.995,556664,9,3
-54.992,161.658,-496.893,556664,9,3
-117.575,285.131,-46.325,556665,9,4
-150.847,340.621,-356.687,556668,9,1
-180.593,307.354,-587.615,556673,9,2
-107.41,297.659,101.958,556673,9,2
-127.466,255.43,-629.823,556674,9,1
-144.246,414.362,467.779,556677,9,2
-89.212,275.182,-329.401,556679,9,2
-24.283,121.023,-570.565,556680,10,2
-113.493,270.539,-248.82,556681,9,1
-165.35,312.3,-700.275,556685,10,2
-29.546,198.858,-586.633,556686,10,2
-149.209,341.355,-521.114,556688,10,2
-101.802,420.366,485.097,556691,10,1
-158.499,465.133,492.669,556701,10,3
-158.421,252.329,-465.904,556707,10,1
-110.912,252.48,-443.434,556749,10,1
-191.527,318.097,-466.96,556771,10,2
-75.401,211.873,-319.27,556785,10,2
-103.288,217.077,-415.989,556799,10,2
-108.967,410.864,486.166,556800,10,1
-73.272,157.882,-574.618,556802,10,1
-213.82,62.992,473.922,557138,21,1
-237.615,236.711,-502.849,557143,21,1
-151.526,143.309,-519.648,557143,21,1
-155.31,292.92,452.025,557145,22,1
-54.666,341.785,476.868,557145,22,1
-147.217,330.554,-520.082,557193,22,4
-134.609,337.391,301.942,557219,8,1
-162.137,280.104,-687.755,557237,8,4
-336.849,382.704,523.294,557241,8,1
-154.963,389.265,398.303,557242,8,3
-53.662,218.351,417.831,557245,8,1
-144.302,243.485,-472.402,557252,8,4
-43.795,411.479,478.701,557263,8,4
-107.949,297.051,84.68,557264,8,4
-174.554,259.115,-479.129,557281,8,1
-208.268,212.93,-602.425,557283,8,4
5.882,387.789,451.235,557286,8,4
-222.225,190.184,431.357,557295,8,3
-101.498,305.406,360.849,557309,8,3
-300.982,430.834,515.301,557316,8,1
-114.433,257.941,445.083,557329,8,3
-153.488,373.103,382.709,557344,8,3
-37.886,412.1,478.456,557350,8,4
-170.125,390.914,413.989,557352,8,3
-125.571,320.392,260.469,557352,8,3
-118.389,388.087,490.944,557356,8,1
-36.593,272.406,-406.647,557372,8,1
-146.956,290.139,392.843,557378,8,3
-84.245,345.812,-437.645,557381,9,1
-133.572,332.994,294.523,557384,9,4
-112.525,324.812,315.491,557384,9,4
-105.557,307.665,357.815,557384,9,4
-72.562,231.482,-431.843,557384,9,4
-127.194,238.922,-411.593,557388,8,1
-192.883,326.163,-468.782,557391,9,1
-271.417,434.911,498.481,557394,9,4
-164.965,383.237,396.13,557394,9,4
-125.11,325.021,262.034,557394,9,4
-146.994,398.01,440.201,557394,9,4
-3.592,390.114,451.246,557394,9,4
-113.438,285.654,-38.399,557395,9,1
-75.985,341.436,-432.058,557401,9,4
-117.101,311.135,163.515,557403,9,4
-112.525,324.812,315.491,557403,9,4
-114.234,372.432,455.462,557403,9,4
-110.84,402.041,483.344,557403,9,4
-94.914,312.963,368.867,557403,9,4
-97.992,156.457,-414.803,557405,9,4
-31.416,161.308,467.139,557406,9,4
4.583,403.32,476.241,557406,9,4
-70.858,273.6,-415.11,557407,9,1
-112.978,288.725,24.487,557408,9,4
-118.306,357.15,460.955,557410,9,3
-147.136,360.531,362.1,557411,9,4
-140.87,409.855,458.859,557411,9,4
-71.194,395.642,451.802,557412,9,4
-82.442,318.115,382.33,557414,9,4
-16.894,182.244,452.551,557414,9,4
-116.159,373.895,456.626,557415,9,2
-178.366,283.168,416.96,557416,9,4
-156.743,462.883,492.184,557416,9,4
-120.882,317.759,248.166,557416,9,4
-119.917,366.306,460.328,557416,9,4
-68.987,440.519,458.665,557420,9,3
-90.722,267.909,-424.009,557424,9,1
-184.759,274.913,421.379,557430,9,4
-114.225,280.531,-123.566,557430,9,4
-145.104,402.957,445.341,557430,9,4
-64.781,331.4,-534.749,557431,9,3
20.137,396.634,479.29,557431,9,3
46.466,376.139,456.914,557431,9,3
-95.682,312.316,368.475,557439,9,4
-194.807,259.054,424.401,557440,9,4
-110.691,290.381,33.094,557444,9,4
-138.889,321.627,471.522,557444,9,4
-23.396,330.351,-328.154,557444,9,4
-49.912,312.272,-331.232,557444,9,4
-186.628,409.032,447.523,557449,9,4
-105.557,307.665,357.815,557449,9,4
-124.707,322.388,259.154,557450,9,4
-90.042,314.044,-424.614,557450,9,4
-208.338,416.091,468.186,557451,9,4
-117.101,311.135,163.515,557451,9,4
-32.174,340.822,-510.183,557452,9,4
-146.994,398.01,440.201,557453,9,3
-187.508,320.17,-539.954,557454,9,4
-76.987,158.99,-573.277,557456,9,3
-106.968,314.405,342.752,557457,9,4
-104.995,314.461,345.787,557460,9,4
-134.555,313.181,-414.533,557465,9,4
-83.138,188.205,-522.489,557468,9,3
-127.807,310.153,364.947,557469,9,3
-111.116,288.428,-27.612,557472,9,3
-60.15,305.118,-321.694,557472,9,3
-88.325,323.316,-428.925,557475,9,4
-91.364,206.576,-384.647,557477,9,1
-181.956,360.749,-641.483,557487,9,1
-174.034,392.825,420.826,557489,9,4
-92.817,326.53,388.822,557489,9,4
-130.18,333.155,473.858,557491,9,4
-87.492,318.475,382.522,557493,9,4
-124.441,360.651,478.32,557494,9,2
-123.094,320.891,271.226,557496,9,2
-95.635,373.024,410.717,557496,9,2
-144.003,433.301,480.411,557504,9,2
-182.792,318.009,-586.852,557507,9,4
-101.221,356.429,413.037,557507,9,4
-182.341,210.578,-598.489,557511,9,1
3.928,405.123,475.71,557511,9,1
-108.053,213.478,-489.768,557514,9,4
-189.301,408.019,448.044,557521,9,2
-122.477,318.592,243.003,557524,9,2
-39.466,196.529,-417.959,557525,10,2
-19.641,330.171,-523.432,557526,9,2
-182.138,293.568,-544.014,557527,10,2
-44.561,351.206,-508.756,557533,10,2
-80.086,119.729,-559.86,557536,10,1
-135.887,298.783,379.427,557538,10,1
-119.913,241.59,-451.741,557542,10,2
-7.491,192.609,-406.057,557543,10,2
-23.181,250.867,-553.602,557548,10,2
-33.322,194.822,-418.542,557548,10,2
-121.732,259.167,-321.724,557553,10,1
